Certification Edition,CHPL ID,Listing Database ID,ONC-ACB Certification ID,Certification Date,Inactive As Of Date,Decertified As Of Date,Certification Status,ACB Name,Previous ACB Name,Developer Name,Developer Database ID,Vendor Street Address,Vendor City,Vendor State,Vendor Zip Code,Vendor Website,Self-developer,Vendor Contact Name,Vendor Contact Email,Vendor Contact Phone,Product Name,Product Database ID,Version,Version Database ID,Real World Testing Plans URL,Real World Testing Results URL,Total Surveillance Activities,Total Surveillance Non-conformities,Open Surveillance Non-conformities,Total Direct Review Activities,Total Direct Review Non-conformities,Open Direct Review Non-conformities,Medications,CPOE - Laboratory,CPOE - Diagnostic Imaging,Drug-Allergy Interaction,Demographics,Clinical Decision Support,Clinical Information Reconciliation and Incorporation,View Download and Transmit to 3rd Party,Transmission to Immunization Registries,Standardized API for Patient and Population Services
2015 Cures Update,15.04.04.1447.Beac.23.22.1.231228,11422,15.04.04.1447.Beac.23.22.1.231228,12/28/2023,,,Active,Drummond Group,,Epic Systems Corporation,448,1979 Milky Way,Verona,WI,53593,http://www.epic.com,No,Sasha TerMaat,info@epic.com,608-271-9000,Beacon Cancer Registry Reporting,2629,Nov-23,8931,https://www.epic.com/content/rwt.pdf,https://www.epic.com/content/rwt.pdf,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.05.05.3181.ALGO.01.00.0.231228,11424,15.05.05.3181.ALGO.01.00.0.231228,12/28/2023,,,Active,SLI Compliance,,Algo Health,2182,PO Box 13046,Jackson,WY,83002,https://www.algo.health/,No,Seth Hayes,seth@algo.health,5087768704,Express AUR,3752,2,8933,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2988.Heal.PC.05.1.221227,11160,15.04.04.2988.Heal.PC.05.1.221227,12/27/2022,,,Active,Drummond Group,,InterSystems Corp.,1989,1 Memorial Drive,Cambridge,MA,2142,https://www.intersystems.com/HealthShare,No,Worldwide Response Center,support@intersystems.com,617-621-0700,HealthShare Personal Community,2757,2020.2,8272,https://www.intersystems.com/products/healthcare-standards-certifications/#meaningful-use,https://www.intersystems.com/products/healthcare-standards-certifications/#meaningful-use,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2015 Cures Update,15.04.04.3138.IMAT.08.00.0.221230,11188,15.04.04.3138.IMAT.08.00.0.221230,12/30/2022,,,Active,Drummond Group,,IMAT Solutions,2139,"1064 S. North County Blvd, Suite 450",Pleasant Grove,UT,84062,https://imatsolutions.com,No,Matt Davis,matt.davis@imatsolutions.com,801-472-1643,IMAT Solutions,3685,8,8742,https://imatsolutions.com/index.php/ecqm/real-world-testing,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.3032.EHRs.23.01.0.231228,11428,15.04.04.3032.EHRs.23.01.0.231228,12/28/2023,,,Active,Drummond Group,,CPS,2033,300 Congress St,Quincy,MA,2169,http://www.ehrs-c.com/,No,Derick Veliz,dveliz@cpsmh.org,978-337-1089,EHRs-C,3012,2023,8937,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.3183.Ligh.01.00.1.231228,11427,15.04.04.3183.Ligh.01.00.1.231228,12/28/2023,,,Active,Drummond Group,,Lightning Step Technologies,2184,5757 WOODWAY DR STE 278,HOUSTON,TX,77057,https://lightningstep.com/,No,John Crighton,john@lightningstep.com,7134192588,Lightning Step,3754,1,8936,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2015 Cures Update,15.04.04.1056.Agas.20.01.1.221228,11152,15.04.04.1056.Agas.20.01.1.221228,12/28/2022,,,Active,Drummond Group,,"Agastha, Inc.",57,"15105 John J Delaney Dr, Suite D - 182",Charlotte,NC,28277,http://www.agastha.com,No,Eddy B. Dishueme,eddy@agastha.com,704.544.6504 x.156,Agastha Enterprise Healthcare Software,101,20.1,8720,http://www.agastha.com/certifications.html,http://www.agastha.com/certifications.html,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.04.04.2484.Updo.21.02.1.221230,11195,15.04.04.2484.Updo.21.02.1.221230,12/30/2022,,,Active,Drummond Group,,Updox,1485,"6555 Longshore St., Suite 200",Dublin,OH,43017,http://www.updox.com,No,Kathy Howard,khoward@updox.com,(614) 798-8170,Updox,2376,2022.1,8747,https://help.updox.com/help/real-world-testing,https://help.updox.com/help/real-world-testing,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2015 Cures Update,15.04.04.1221.Heal.23.06.1.230331,11273,15.04.04.1221.Heal.23.06.1.230331,3/31/2023,,,Active,Drummond Group,,Cerner Corporation,222,"Innovations Campus, 8779 Hillcrest Road",Kansas City,MO,64138,https://www.oracle.com/health,No,Greg Thole,greg.thole@oracle.com,816-573-6569,HealthSentry,2884,2023,8790,https://www.oracle.com/health/regulatory/certified-health-it/,https://www.oracle.com/health/regulatory/certified-health-it/,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2709.Digi.24.04.1.240101,11433,15.04.04.2709.Digi.24.04.1.240101,1/1/2024,,,Active,Drummond Group,,"DigiDMS, Inc.",1710,2184 Morris Ave,"Union,",NJ,7083,http://www.DigiDMS.com,No,Pratik Yardi,support@digidms.com,(908) 688-8810,DigiDMS,3184,24,8941,https://digidms.com/ehr/real-world-testing,https://digidms.com/ehr/real-world-testing,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.04.04.3124.Cred.11.01.1.221230,11183,15.04.04.3124.Cred.11.01.1.221230,12/30/2022,,,Active,Drummond Group,,"Qualifacts Systems, LLC",2125,315 Deaderick St.,Nashville,TN,37238,http://www.qualifacts.com,No,Hope Winkowski,hope.winkowski@qualifacts.com,301-652-9500 ext. 0428,Credible Behavioral Health,3179,Version 11,7143,https://qualifacts.com/onc-documentation/,https://www.qualifacts.com/onc-documentation,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.02.04.2708.eZDo.05.02.1.240102,11432,15.02.04.2708.eZDo.05.02.1.240102,1/2/2024,,,Active,Drummond Group,,Dexter Solutions Inc,1709,"28369 Davis Parkway, STE 403",Warrenville,IL,60555,http://www.dexter-solutions.com/,No,Rakesh Vedavyas,rakeshv@dexter-solutions.com,630-219-1919,eZDocs,3507,5.5,8940,https://dexter-solutions.com/certification,https://dexter-solutions.com/certification,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.04.04.1520.Brid.05.01.0.231228,11429,15.04.04.1520.Brid.05.01.0.231228,12/28/2023,,,Active,Drummond Group,,Garage Solutions LLC,521,"1 South Orange Ave, Suite 506",Orlando,FL,32801,https://www.thegaragein.com/,Yes,Jessica Robinson,jrobinson@thegaragein.com,4077302286,Bridge eCQM,3755,v1.0.0,8938,https://www.thegaragein.com/New/ourplatform-overview.html,https://www.thegaragein.com/New/ourplatform-overview.html,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.1221.Pati.23.07.1.240101,11435,15.04.04.1221.Pati.23.07.1.240101,1/1/2024,,,Active,Drummond Group,,Cerner Corporation,222,"Innovations Campus, 8779 Hillcrest Road",Kansas City,MO,64138,https://www.oracle.com/health,No,Greg Thole,greg.thole@oracle.com,816-573-6569,Patient Portal,3756,2024,8943,https://www.oracle.com/health/regulatory/certified-health-it/,https://www.oracle.com/health/regulatory/certified-health-it/,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2015 Cures Update,15.04.04.2931.MEDI.S6.00.1.171221,9107,15.04.04.2931.MEDI.S6.00.1.171221,12/21/2017,,,Active,Drummond Group,,"Medical Information Technology, Inc. (MEDITECH)",1932,7 Blue Hill River Road,Canton,MA,2021,https://www.meditech.com,No,John Kefalas,jkefalas@meditech.com,781-821-3000,MEDITECH Public Health Interface for Syndromic Surveillance,2796,v6.0,7072,https://home.meditech.com/en/d/regulatoryresources/pages/certification.htm,https://home.meditech.com/en/d/regulatoryresources/pages/certification.htm,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.1221.Priv.24.08.1.240101,11436,15.04.04.1221.Priv.24.08.1.240101,1/1/2024,,,Active,Drummond Group,,Cerner Corporation,222,"Innovations Campus, 8779 Hillcrest Road",Kansas City,MO,64138,https://www.oracle.com/health,No,Greg Thole,greg.thole@oracle.com,816-573-6569,Privacy Analytics,3770,2024,8944,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.1447.Epic.AM.27.1.240104,11437,15.04.04.1447.Epic.AM.27.1.240104,1/4/2024,,,Active,Drummond Group,,Epic Systems Corporation,448,1979 Milky Way,Verona,WI,53593,http://www.epic.com,No,Sasha TerMaat,info@epic.com,608-271-9000,EpicCare Ambulatory Base,2980,Nov-23,8945,https://www.epic.com/content/rwt.pdf,https://www.epic.com/content/rwt.pdf,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.02.04.2998.A057.22.02.1.221220,11105,15.02.04.2998.A057.22.02.1.221220,12/20/2022,,,Active,Drummond Group,,"Eye Care Leaders, LLC",1999,"555 South Mangum Street, Suite 100",Durham,NC,27701,https://eyecareleaders.com/,No,Lora Woltz,Lora.woltz@eyecareleaders.com,(980) 290-6733,My Vision Express,3593,22,8682,https://eyecareleaders.com/about-eye-care-leaders/onc-certification/,https://eyecareleaders.com/about-eye-care-leaders/onc-certification/,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2689.Prog.31.00.1.170929,8856,15.04.04.2689.Prog.31.00.1.170929,9/29/2017,,,Active,Drummond Group,,Bizmatics Inc.,1690,"2429 Military Road, Suite 300",Niagara Falls,NY,14304,http://prognocis.com,No,Prasanna Dharmadhikari,pdharmadhikari@bizmaticsinc.com,1 408-873-3034,PrognoCIS,247,Denali 3.1,6882,https://prognocis.com/macra/#rwt,https://prognocis.com/macra/#rwt,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.04.04.2891.ePre.22.01.1.230104,11205,15.04.04.2891.ePre.22.01.1.230104,1/4/2023,,,Active,Drummond Group,,Veradigm,1892,222 Merchandise Mart Plaza Suite 2024,Chicago,IL,60654,https://www.veradigm.com/,No,Kelly Faas,Kelly.faas@veradigm.com,336-209-5865,ePrescribe,2866,22.4,8753,https://veradigm.com/legal/onc-reg-compliance/,https://veradigm.com/legal/onc-reg-compliance/,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.1221.SyeL.01.00.0.240101,11439,15.04.04.1221.SyeL.01.00.0.240101,1/1/2024,,,Active,Drummond Group,,Cerner Corporation,222,"Innovations Campus, 8779 Hillcrest Road",Kansas City,MO,64138,https://www.oracle.com/health,No,Greg Thole,greg.thole@oracle.com,816-573-6569,Syndromic Surveillance and eLab Results,3758,1,8947,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.3184.Gala.01.00.0.240103,11440,15.04.04.3184.Gala.01.00.0.240103,1/3/2024,,,Active,Drummond Group,,Galaxy,2185,7877 Willow Chase Boulevard,Houston,TX,77070,https://psychplus.com/,Yes,Irfan A. Syed,info@psychplus.com,(832) 869-4818,Galaxy,3759,v1,8948,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2086.OMSE.05.04.1.231128,11381,15.04.04.2086.OMSE.05.04.1.231128,11/28/2023,,,Active,Drummond Group,,"Objective Medical Systems, LLC",1087,"7910 Main Street, Suite#425",Houma,LA,70360,https://objectivemedicalsystems.com/,No,Anand Aravind,anand.aravind@omshealth.com,985-262-8199,OMS EHR,1823,5.0.0.00,8892,https://objectivemedicalsystems.com/products/electronic-health-record/real-world-testing/,https://objectivemedicalsystems.com/products/electronic-health-record/real-world-testing/,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
2015 Cures Update,15.99.04.3134.AXXE.02.02.0.240101,11434,15.99.04.3134.AXXE.02.02.0.240101,1/1/2024,,,Active,Drummond Group,,Axxess,2135,"16000 Dallas Parkway, Ste 700N",Dallas,TX,75248,https://www.axxess.com,No,Adrian Killebrew,akillebrew@axxess.com,(214) 912-9916,Axxess Palliative,3670,v2,8942,https://www.axxess.com/cehrt/,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.3096.KanH.01.01.1.230118,11219,15.04.04.3096.KanH.01.01.1.230118,1/18/2023,,,Active,Drummond Group,,Kanrad Technologies Inc,2097,4340 Stevens Creek Blvd #162,San Jose,CA,95129,https://www.kantime.com,Yes,Satheesh Kumar,satheesh@kantime.com,408-807-4255,KanTime Health,3691,1,8756,https://kantime.com/care-type/onc-regulatory-compliance/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
2015 Cures Update,15.04.04.3185.Heal.04.00.0.231229,11441,15.04.04.3185.Heal.04.00.0.231229,12/29/2023,,,Active,Drummond Group,,HealthAdvanta,2186,P.O. Box 572,Blue Bell,PA,19422,https://www.healthadvanta.com/,No,Dennis Schock,dschock@healthadvanta.com,888-507-2988,HealthAdvanta,3760,4.0.5.0,8949,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.07.04.3122.ONCA.01.01.1.230117,11216,15.07.04.3122.ONCA.01.01.1.230117,1/17/2023,,,Active,Drummond Group,,OnCall Health,2123,34 Minowan Miikan Lane,Toronto,Ontario,M6J 0G3,https://oncallhealth.com,No,Nicholas Chepesiuk,nicholas@oncallhealth.com,647 964 4134,OnCall Health,3645,v1,8560,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.1624.Dent.11.01.1.231221,11430,15.04.04.1624.Dent.11.01.1.231221,12/21/2023,,,Active,Drummond Group,,"Henry Schein Practice Solutions, Inc.",625,"1220 South 630 East, Suite 100",American Fork,UT,84003,https://henryscheinone.com/,No,LaNae Green,LaNae.Green@Henryscheinone.com,801-310-5014,Dentrix Enterprise,952,11.0 CE,7851,https://hsps.pro/DentrixEnterprise/RWT/Dentrix_Enterprise_Real_World_Test_Plans.html,https://hsps.pro/DentrixEnterprise/RWT/Dentrix_Enterprise_Real_World_Test_Plans.html,1,1,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2015 Cures Update,15.07.09.1179.PU02.16.03.1.230120,11218,15.07.09.1179.PU02.16.03.1.230120,1/20/2023,,,Active,Leidos,,"CHSPSC, LLC",180,4000 Meridian Blvd.,Franklin,TN,37067,https://www.chs.net,Yes,Kari Snyder,Kari_Snyder@chs.net,740-525-1488,PULSE,276,16.1,8611,https://www.chs.net/pulse-ehr-information/,https://www.chs.net/pulse-ehr-information/,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2015 Cures Update,15.05.05.3140.BACR.01.00.0.230120,11221,15.05.05.3140.BACR.01.00.0.230120,1/20/2023,,,Active,SLI Compliance,,Bay Area Community Resources,2141,171 Carlos Drive,San Rafael,CA,94903,https://www.bacr.org,Yes,Spencer Bolles,sbolles@bacr.org,4157552317,BACR Case Management,3692,3,8758,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.07.09.1389.PA02.02.01.0.230126,11222,15.07.09.1389.PA02.02.01.0.230126,1/26/2023,,,Active,Leidos,,"DynaMed, LLC",390,10 Estes Street,Ipswich,MA,1938,https://www.ebsco.com,No,Emily Madruga,emadruga@ebsco.com,(603) 315-7241,Patient Education Reference Center,610,2,1061,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.02.05.1485.FAIR.06.06.0.230130,11225,15.02.05.1485.FAIR.06.06.0.230130,1/30/2023,,,Active,SLI Compliance,,Imprivata,486,"20 City Point, 6th Floor, 480 Totten Pond Rd.",Waltham,MA,2451,http://www.imprivata.com,No,Matt Carlson,matt.carlson@imprivata.com,727-576-6700,Imprivata FairWarning,3606,23,8759,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.1238.Clai.06.02.1.230109,11209,15.04.04.1238.Clai.06.02.1.230109,1/9/2023,,,Active,Drummond Group,,"Claimpower, Inc.",239,"65 Harristown Road, Suite 204",Glen Rock,NJ,7452,http://www.claimpower.com,No,Rohan Thadani,Rohan@claimpower.com,(201) 982-3661,Claimpower Mobile EMR,419,6.1,8096,http://claimpower.com/real-world-test-plan/,http://claimpower.com/real-world-test-plan/,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.04.04.2931.MEDI.ON.02.1.220630,10924,15.04.04.2931.MEDI.ON.02.1.220630,6/30/2022,,,Active,Drummond Group,,"Medical Information Technology, Inc. (MEDITECH)",1932,7 Blue Hill River Road,Canton,MA,2021,https://www.meditech.com,No,John Kefalas,jkefalas@meditech.com,781-821-3000,MEDITECH Expanse 2.1 Oncology,3629,v2.1c,8520,https://home.meditech.com/en/d/regulatoryresources/pages/certification.htm,https://home.meditech.com/en/d/regulatoryresources/pages/certification.htm,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.07.05.3052.SAPH.01.00.0.230130,11228,15.07.05.3052.SAPH.01.00.0.230130,1/30/2023,,,Active,SLI Compliance,,Sapphire Health,2053,645 Kolter Drive,Indiana,PA,15701,https://www.sapphire-health.com,No,Holly Angelo,info@sapphire-health.com,877-532-2345,Sapphire EHR,3102,2018-2019,7839,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.07.05.2728.FHCS.01.00.0.230203,11231,15.07.05.2728.FHCS.01.00.0.230203,2/3/2023,,,Active,SLI Compliance,,"Family Health Centers of San Diego, Inc.",1729,823 Gateway Center Way,San Diego,CA,92102,https://www.fhcsd.org,Yes,Isabel Jimenez,isabelj@fhcsd.org,(619) 798-3622,CMIS Medical EHR,3174,2,7882,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2913.GIPA.21.02.1.230215,11235,15.04.04.2913.GIPA.21.02.0.230215,2/15/2023,,,Active,Drummond Group,,"Greenway Health, LLC",1914,"4301 West Boy Scout Boulevard, Suite 800",Tampa,FL,33607,https://www.greenwayhealth.com/,No,Sherry de Cuba,sherry.decuba@greenwayhealth.com,813-202-5582,Intergy Practice Analytics (IPA),3516,v21,8765,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2883.eCli.12.06.1.221116,11021,15.04.04.2883.eCli.12.06.1.221116,11/16/2022,,,Active,Drummond Group,,"eClinicalWorks, LLC",1884,2 Technology Drive,Westborough,MA,1581,http://www.eclinicalworks.com,No,Vinay Ginjupalli,Vinay.Ginjupalli@eclinicalworks.com,508-948-5070,eClinicalWorks,3189,Version 12.0.1,8612,https://www.eclinicalworks.com/resources/certified-ehr-technology/,https://www.eclinicalworks.com/resources/certified-ehr-technology/,2,5,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.04.04.2700.CGMC.08.00.1.191230,10240,15.04.04.2700.CGMC.08.00.1.191230,12/30/2019,,,Active,Drummond Group,,CompuGroup Medical US,1701,10901 Stonelake Blvd.,Austin,TX,78759,https://www.cgm.com/us,No,Sam Frank,sfrank@emds.com,(512) 579-5879,CGM CLINICAL™,3509,8.3,7976,https://www.cgm.com/usa_en/products/electronic-health-records/other-ehrs/cgm-clinical-pm-and-ehr.html,https://www.cgm.com/usa_en/products/electronic-health-records/other-ehrs/cgm-clinical-pm-and-ehr.html,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
2015 Cures Update,15.04.04.3143.Fire.05.00.0.230208,11234,15.04.04.3143.Fire.05.00.0.230208,2/8/2023,,,Active,Drummond Group,,Firely USA Inc.,2144,"228 East 45th Street, Suite 9E",New York,NY,10017,https://www.fire.ly,No,Rich Almeida,info@fire.ly,(857) 263-3112,Firely Server,3695,5,8764,https://fire.ly/g10-certification,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2015 Cures Update,15.07.04.2154.Ezpr.15.01.1.230208,11237,15.07.04.2154.Ezpr.15.01.1.230208,2/8/2023,,,Active,Drummond Group,,Perk Medical Systems LLC (PCB Apps LLC),1155,"265 Davidson Avenue, Suite 215",Somerset,NJ,8873,https://www.pcbapps.com/,No,Ashok Chinthala,achinthala@pcbapps.com,(732) 302-0100,ezPractice,1915,V15.1,8767,https://penn-clinical.com/real-world-testing-plan,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
2015 Cures Update,15.05.05.3186.YASA.01.00.0.240122,11442,15.05.05.3186.YASA.01.00.0.240122,1/22/2024,,,Active,SLI Compliance,,Yasasii Solutions America LLC,2187,"23521 Overland Drive, Suite 155",Sterling,VA,20166,http://www.yasasiiusa.com/,No,Dr Ataat Khan,contact@yasasiisolutions.com,(571) 510-0626,YASASII,3761,7,8950,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2496.ARIA.MO.04.1.221026,11003,15.04.04.2496.ARIA.MO.04.1.221026,10/26/2022,,,Active,Drummond Group,,Varian Medical Systems,1497,3100 Hansen Way,Palo Alto,CA,94304,https://www.varian.com/oncology/products/software,No,Jeremy Cohen,jeremy.cohen@varian.com,650-424-6248,ARIA Oncology Information System (for Medical Oncology),3132,16.1,8597,https://p.widencdn.net/fx3vlo/ARIA_OIS_ONC_Certification,http://varian.com/aria_ro_onc_certification,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
2015 Cures Update,15.04.04.3187.Endo.01.00.0.240124,11443,15.04.04.3187.Endo.01.00.0.240124,1/24/2024,,,Active,Drummond Group,,HFWL Company,2188,"851 N Glebe Rd #1114,",Arlington,VA,22203,https://endocpm.com,No,Shaji Nair,shaji.nair@endocpm.com,2404163359,EndocPM,3762,1,8951,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.07.04.2287.SL40.08.02.1.230209,11240,15.07.04.2287.SL40.08.02.1.230209,2/9/2023,,,Active,Drummond Group,,SCC Soft Computer,1288,5400 Tech Data Drive,Clearwater,FL,33760,https://www.softcomputer.com/,No,Kenton Smith,kentons@softcomputer.com,(727) 789-0100 ext. 4901,SoftLab,2084,4.0.8,3688,https://www.softcomputer.com/regulatory-affairs/,https://www.softcomputer.com/regulatory-affairs/,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.3034.Meas.01.00.0.240122,11444,15.04.04.3034.Meas.01.00.0.240122,1/22/2024,,,Active,Drummond Group,,"Health Catalyst, Inc.",2035,"10897 South River Front Parkway, Suite #300",South Jordan,UT,84095,http://www.healthcatalyst.com,No,William Frazier,wc.frazier@healthcatalyst.com,770-797-8158,MeasureAble,3763,1.0.0,8952,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2978.UroC.09.10.1.221222,11138,15.04.04.2978.UroC.09.10.1.221222,12/22/2022,,,Active,Drummond Group,,"IntrinsiQ Specialty Solutions, Inc. FBO Healthtronics Information Technology Solutions Inc.",1979,5205 Plano Parkway,Carrollton,TX,75010,http://www.intrinsiq.com,No,Mary Brunson,mary.brunson2@intrinsiq.com,(877) 570-8721,UroChart EHR,3486,9,8708,https://www.intrinsiq.com/real-world-testing,https://www.intrinsiq.com/real-world-testing,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2015 Cures Update,15.04.04.2700.Apri.19.01.1.221228,11167,15.04.04.2700.Apri.19.01.1.221228,12/28/2022,,,Active,Drummond Group,,CompuGroup Medical US,1701,10901 Stonelake Blvd.,Austin,TX,78759,https://www.cgm.com/us,No,Sam Frank,sfrank@emds.com,(512) 579-5879,CGM APRIMA,3679,v19,8727,https://www.cgm.com/usa_en/products/electronic-health-records/cgm-aprima.html,https://www.cgm.com/usa_en/products/electronic-health-records/cgm-aprima.html,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.05.05.2538.WLST.01.01.1.180703,9546,15.05.05.2538.WLST.01.01.1.180703,7/3/2018,,,Active,SLI Compliance,,"Wellsoft Corporation, a Division of Medsphere Systems Corporation",1539,"1220 E. 7800 S., Floor 3",Sandy,UT,84094,https://www.medsphere.com/solutions/wellsoft,No,Nicki Anderson,nicki.anderson@medsphere.com,760.979.6531,Wellsoft EDIS,2448,11,575,https://www.medsphere.com/certifications/RealWorldTesting/Wellsoft/,https://www.medsphere.com/certifications/RealWorldTesting/Wellsoft/,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
